timestamp,event
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: right
2026-05-04 14:43:54,Move: left
2026-05-04 14:43:54,Move: backward
2026-05-04 14:43:54,Move: left
2026-05-04 14:43:55,Move: backward
2026-05-04 14:43:57,Speed: 38
2026-05-04 14:43:58,Speed: 65
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: left
2026-05-04 14:44:01,Move: left
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: left
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: right
2026-05-04 14:44:03,Move: right
2026-05-04 14:44:04,Move: right
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: right
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: left
2026-05-04 14:44:04,Move: forward
2026-05-04 14:44:04,Move: forward
2026-05-04 14:44:04,Move: forward
2026-05-04 14:44:04,Move: forward
2026-05-04 14:44:04,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: left
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: left
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:05,Move: right
2026-05-04 14:44:06,Move: right
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: backward
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: left
2026-05-04 14:44:06,Move: backward
2026-05-04 14:44:07,Move: backward
2026-05-04 14:44:07,Move: backward
2026-05-04 14:44:07,Move: backward
2026-05-04 14:44:07,Move: backward
2026-05-04 14:44:07,Move: left
2026-05-04 14:44:09,Light OFF
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: left
2026-05-04 14:44:10,Move: right
2026-05-04 14:44:10,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: right
2026-05-04 14:44:11,Move: forward
2026-05-04 14:44:11,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: forward
2026-05-04 14:44:12,Move: right
2026-05-04 14:44:13,Move: forward
2026-05-04 14:44:13,Move: forward
2026-05-04 14:44:13,Move: forward
2026-05-04 14:44:13,Move: forward
2026-05-04 14:44:13,Move: right
2026-05-04 14:44:13,Move: forward
2026-05-04 14:44:13,Move: backward
2026-05-04 14:44:13,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:14,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:15,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: backward
2026-05-04 14:44:16,Move: right
2026-05-04 14:44:16,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: left
2026-05-04 14:44:17,Move: right
2026-05-04 14:44:17,Move: right
2026-05-04 14:44:17,Move: right
2026-05-04 14:44:17,Move: right
2026-05-04 14:44:18,Move: right
2026-05-04 14:44:18,Move: right
2026-05-04 14:44:18,Move: right
2026-05-04 14:44:18,Move: forward
2026-05-04 14:44:18,Move: forward
2026-05-04 14:44:18,Move: forward
2026-05-04 14:44:18,Move: forward
2026-05-04 14:44:21,Speed: 65
2026-05-04 14:44:24,Speed: 65
2026-05-04 14:44:26,Speed: 87
2026-05-04 14:44:28,Move: forward
2026-05-04 14:44:28,Move: forward
2026-05-04 14:44:28,Move: forward
2026-05-04 14:44:28,Move: forward
2026-05-04 14:44:28,Move: right
2026-05-04 14:44:28,Move: right
2026-05-04 14:44:28,Move: right
2026-05-04 14:44:29,Move: right
2026-05-04 14:44:29,Move: right
2026-05-04 14:44:29,Move: right
2026-05-04 14:44:29,Move: right
2026-05-04 14:44:29,Move: right
